"ID","Sex","Group","vertebra","Age","rep","M1X","M1Y","M1Z","M2X","M2Y","M2Z","M3X","M3Y","M3Z","R1X","R1Y","R1Z","L1X","L1Y","L1Z","R2X","R2Y","R2Z","L2X","L2Y","L2Z","R3X","R3Y","R3Z","L3X","L3Y","L3Z","R4X","R4Y","R4Z","L4X","L4Y","L4Z","R5X","R5Y","R5Z","L5X","L5Y","L5Z","R6X","R6Y","R6Z","L6X","L6Y","L6Z","M4X","M4Y","M4Z","R7X","R7Y","R7Z","L7X","L7Y","L7Z","R8X","R8Y","R8Z","L8X","L8Y","L8Z","M5X","M5Y","M5Z","M6X","M6Y","M6Z","R9X","R9Y","R9Z","L9X","L9Y","L9Z","R10X","R10Y","R10Z","L10X","L10Y","L10Z","R11X","R11Y","R11Z","L11X","L11Y","L11Z","R12X","R12Y","R12Z","L12X","L12Y","L12Z","R13X","R13Y","R13Z","L13X","L13Y","L13Z","M7X","M7Y","M7Z","M8X","M8Y","M8Z","R14X","R14Y","R14Z","L14X","L14Y","L14Z"
"A24","M","A","L4",21,2,2.19615,1.63171,1.87022,2.23954,1.86236,1.87534,2.22506,2.04664,1.7283,2.8517,2.22348,1.61049,1.65263,2.33987,1.70877,3.25966,2.28616,0.886484,1.17107,2.45431,1.10005,3.75536,1.96973,1.20516,0.787803,2.17327,1.47556,3.42459,2.39557,2.1698,1.17495,2.65083,2.2947,3.13993,2.72815,3.4574,1.71391,2.9846,3.67628,3.66193,2.41664,3.06175,1.07955,2.71794,3.33491,2.4338,2.67971,3.39382,2.67144,3.26493,1.83903,2.06093,3.32444,1.92606,2.77482,3.44852,2.34897,2.06995,3.46913,2.27103,2.28357,3.03518,1.3002,2.38352,3.99349,1.24855,3.22537,3.23497,1.23464,1.52216,3.41046,1.3003,3.60261,3.47824,0.741909,0.96984,3.68039,0.874582,3.41829,2.99683,1.2467,1.25441,3.11415,1.37605,3.5356,3.10791,2.36017,1.23714,3.34317,2.56032,3.47507,3.36044,2.28997,1.34646,3.54274,2.45636,2.46181,3.56634,2.9762,2.54683,4.63346,2.68465,3.31933,3.94503,2.84504,1.63379,4.12731,2.90182
"A24","M","A","L4",28,1,2.23353,1.48589,1.66599,2.36261,1.93254,1.76099,2.42543,2.16083,1.62189,3.03904,2.26365,1.58062,2.01048,2.64751,1.67277,3.44345,2.18455,0.756044,1.61003,2.73708,1.08426,3.89435,1.56041,0.938423,0.901409,2.54427,1.47004,3.76603,2.19931,2.19986,1.57812,2.98741,2.49959,3.70427,2.60831,3.76913,2.27308,3.13274,3.93464,4.01812,2.05041,3.38618,1.46376,2.97092,3.67612,2.82976,2.73447,3.59846,3.20341,3.23714,1.79666,2.55276,3.47886,1.98034,3.35322,3.44704,2.52169,2.65889,3.60468,2.44933,2.69652,3.17042,1.14809,3.00561,4.17559,1.25318,3.61473,3.21881,1.12702,2.01973,3.73174,1.26913,4.14682,3.38734,0.596603,1.416,4.27602,0.773846,3.85874,2.85618,1.19863,1.65044,3.56037,1.44247,4.10557,2.87485,2.57818,1.77105,3.70593,2.93567,3.97595,3.1526,2.46449,2.02375,3.86477,2.74089,3.10538,3.62306,3.328,3.44617,4.74278,3.17614,4.13812,3.84159,3.24836,2.42903,4.50921,3.46524
"A24","M","A","L4",45,1,3.30123,1.05959,0.9869,3.26459,1.92374,1.24255,3.19135,2.17384,1.12317,3.6029,2.601,1.23145,2.65062,2.4923,1.15609,4.0674,2.71401,0.411282,2.40081,2.49598,0.424713,5.09328,2.24804,0.642527,1.58677,1.58719,0.319055,4.23459,2.78401,2.19063,1.8794,2.46801,2.04989,3.596,2.94966,3.93563,2.1378,2.91249,3.93086,4.39321,2.53181,3.56027,1.51401,2.20941,3.44799,2.9433,2.74688,3.45057,3.2761,3.72463,1.83724,2.63799,3.58472,1.82458,3.23825,3.81061,2.23436,2.5474,3.66774,2.20136,3.10119,3.3168,0.733418,2.84945,4.52228,0.855335,3.93247,3.84264,0.764222,1.99688,3.5409,0.699132,4.61753,4.47209,0.239151,NA,NA,NA,4.31898,3.71008,0.955882,1.82902,3.22537,0.810868,4.2712,3.63788,2.93708,1.53394,3.28377,2.7523,4.04932,3.87804,2.74294,1.77814,3.5197,2.5337,2.8673,3.83037,3.49753,2.64954,5.10815,3.29776,3.82621,4.63367,3.5817,1.59358,4.25117,3.38896
"A24","M","A","L4",60,2,3.13263,0.939402,0.83592,3.07665,1.82387,1.13093,3.03458,2.20528,1.01546,3.46893,2.60148,1.08876,2.48809,2.50543,1.0217,3.93378,2.68145,0.233724,2.22267,2.53293,0.231223,4.91119,2.1162,0.426441,1.3641,1.63252,0.323712,4.10345,2.81091,2.01737,1.72923,2.54082,1.90202,3.53574,3.13218,3.87218,1.98858,2.95184,3.89072,4.31699,2.49323,3.49122,1.27693,2.22125,3.41277,2.84023,2.77895,3.36397,3.18111,3.64014,1.56099,2.48913,3.6122,1.63155,3.1192,3.80336,2.43338,2.41847,3.66384,2.16021,2.93562,3.36757,0.510282,2.79117,4.57891,0.732323,3.84202,3.81304,0.636287,1.89106,3.55366,0.576563,4.60314,4.44995,0.0755661,NA,NA,NA,4.08887,3.67707,0.786311,1.69877,3.29194,0.674051,4.12716,3.60197,2.8439,1.44451,3.35625,2.72161,3.97431,3.87313,2.5752,1.66749,3.55714,2.50422,2.68455,3.85172,3.42166,2.5372,5.22785,3.27193,3.70562,4.61309,3.57046,1.48609,4.323,3.43976
"A24","M","A","L4",35,1,2.34673,0.852095,1.14682,2.51542,1.54313,1.25517,2.5194,1.81773,1.15473,3.02856,2.09304,1.19422,1.97721,2.18893,1.14945,3.61002,2.11007,0.261654,1.59078,2.34305,0.448403,4.20297,1.53552,0.51125,0.834518,1.76464,0.567796,3.79653,2.12606,2.02229,1.38992,2.35278,2.10502,3.42885,2.41008,3.74294,1.87353,2.58288,3.80199,3.96895,1.95215,3.25907,1.13904,2.2748,3.33049,2.61762,2.41853,3.38657,2.99859,3.10485,1.66969,2.36633,3.18318,1.80177,3.07719,3.26432,2.36181,2.33484,3.28818,2.25831,2.64142,2.90167,0.737452,2.73904,4.08705,0.929065,3.6126,3.21126,0.799001,1.69955,3.43248,0.858706,4.20317,3.58947,0.300811,0.980232,3.76144,0.193222,3.91144,2.94288,0.923288,1.34383,3.08205,0.932415,3.91686,2.89653,2.62718,1.40483,3.24384,2.65421,3.82482,3.17868,2.52334,1.57188,3.38512,2.59,2.76466,3.41513,3.33843,2.84265,4.68883,3.20025,3.78897,3.86609,3.31854,1.74719,4.0639,3.39757
"A24","M","A","L4",21,2,2.19615,1.63171,1.87022,2.23954,1.86236,1.87534,2.22506,2.04664,1.7283,2.8517,2.22348,1.61049,1.65263,2.33987,1.70877,3.25966,2.28616,0.886484,1.17107,2.45431,1.10005,3.75536,1.96973,1.20516,0.787803,2.17327,1.47556,3.42459,2.39557,2.1698,1.17495,2.65083,2.2947,3.13993,2.72815,3.4574,1.71391,2.9846,3.67628,3.66193,2.41664,3.06175,1.07955,2.71794,3.33491,2.4338,2.67971,3.39382,2.67144,3.26493,1.83903,2.06093,3.32444,1.92606,2.77482,3.44852,2.34897,2.06995,3.46913,2.27103,2.28357,3.03518,1.3002,2.38352,3.99349,1.24855,3.22537,3.23497,1.23464,1.52216,3.41046,1.3003,3.60261,3.47824,0.741909,0.96984,3.68039,0.874582,3.41829,2.99683,1.2467,1.25441,3.11415,1.37605,3.5356,3.10791,2.36017,1.23714,3.34317,2.56032,3.47507,3.36044,2.28997,1.34646,3.54274,2.45636,2.46181,3.56634,2.9762,2.54683,4.63346,2.68465,3.31933,3.94503,2.84504,1.63379,4.12731,2.90182
"A24","M","A","L4",28,1,2.23353,1.48589,1.66599,2.36261,1.93254,1.76099,2.42543,2.16083,1.62189,3.03904,2.26365,1.58062,2.01048,2.64751,1.67277,3.44345,2.18455,0.756044,1.61003,2.73708,1.08426,3.89435,1.56041,0.938423,0.901409,2.54427,1.47004,3.76603,2.19931,2.19986,1.57812,2.98741,2.49959,3.70427,2.60831,3.76913,2.27308,3.13274,3.93464,4.01812,2.05041,3.38618,1.46376,2.97092,3.67612,2.82976,2.73447,3.59846,3.20341,3.23714,1.79666,2.55276,3.47886,1.98034,3.35322,3.44704,2.52169,2.65889,3.60468,2.44933,2.69652,3.17042,1.14809,3.00561,4.17559,1.25318,3.61473,3.21881,1.12702,2.01973,3.73174,1.26913,4.14682,3.38734,0.596603,1.416,4.27602,0.773846,3.85874,2.85618,1.19863,1.65044,3.56037,1.44247,4.10557,2.87485,2.57818,1.77105,3.70593,2.93567,3.97595,3.1526,2.46449,2.02375,3.86477,2.74089,3.10538,3.62306,3.328,3.44617,4.74278,3.17614,4.13812,3.84159,3.24836,2.42903,4.50921,3.46524
"A24","M","A","L4",45,1,3.30123,1.05959,0.9869,3.26459,1.92374,1.24255,3.19135,2.17384,1.12317,3.6029,2.601,1.23145,2.65062,2.4923,1.15609,4.0674,2.71401,0.411282,2.40081,2.49598,0.424713,5.09328,2.24804,0.642527,1.58677,1.58719,0.319055,4.23459,2.78401,2.19063,1.8794,2.46801,2.04989,3.596,2.94966,3.93563,2.1378,2.91249,3.93086,4.39321,2.53181,3.56027,1.51401,2.20941,3.44799,2.9433,2.74688,3.45057,3.2761,3.72463,1.83724,2.63799,3.58472,1.82458,3.23825,3.81061,2.23436,2.5474,3.66774,2.20136,3.10119,3.3168,0.733418,2.84945,4.52228,0.855335,3.93247,3.84264,0.764222,1.99688,3.5409,0.699132,4.61753,4.47209,0.239151,NA,NA,NA,4.31898,3.71008,0.955882,1.82902,3.22537,0.810868,4.2712,3.63788,2.93708,1.53394,3.28377,2.7523,4.04932,3.87804,2.74294,1.77814,3.5197,2.5337,2.8673,3.83037,3.49753,2.64954,5.10815,3.29776,3.82621,4.63367,3.5817,1.59358,4.25117,3.38896
"A24","M","A","L4",60,2,3.13263,0.939402,0.83592,3.07665,1.82387,1.13093,3.03458,2.20528,1.01546,3.46893,2.60148,1.08876,2.48809,2.50543,1.0217,3.93378,2.68145,0.233724,2.22267,2.53293,0.231223,4.91119,2.1162,0.426441,1.3641,1.63252,0.323712,4.10345,2.81091,2.01737,1.72923,2.54082,1.90202,3.53574,3.13218,3.87218,1.98858,2.95184,3.89072,4.31699,2.49323,3.49122,1.27693,2.22125,3.41277,2.84023,2.77895,3.36397,3.18111,3.64014,1.56099,2.48913,3.6122,1.63155,3.1192,3.80336,2.43338,2.41847,3.66384,2.16021,2.93562,3.36757,0.510282,2.79117,4.57891,0.732323,3.84202,3.81304,0.636287,1.89106,3.55366,0.576563,4.60314,4.44995,0.0755661,NA,NA,NA,4.08887,3.67707,0.786311,1.69877,3.29194,0.674051,4.12716,3.60197,2.8439,1.44451,3.35625,2.72161,3.97431,3.87313,2.5752,1.66749,3.55714,2.50422,2.68455,3.85172,3.42166,2.5372,5.22785,3.27193,3.70562,4.61309,3.57046,1.48609,4.323,3.43976
"A24","M","A","L4",35,1,2.34673,0.852095,1.14682,2.51542,1.54313,1.25517,2.5194,1.81773,1.15473,3.02856,2.09304,1.19422,1.97721,2.18893,1.14945,3.61002,2.11007,0.261654,1.59078,2.34305,0.448403,4.20297,1.53552,0.51125,0.834518,1.76464,0.567796,3.79653,2.12606,2.02229,1.38992,2.35278,2.10502,3.42885,2.41008,3.74294,1.87353,2.58288,3.80199,3.96895,1.95215,3.25907,1.13904,2.2748,3.33049,2.61762,2.41853,3.38657,2.99859,3.10485,1.66969,2.36633,3.18318,1.80177,3.07719,3.26432,2.36181,2.33484,3.28818,2.25831,2.64142,2.90167,0.737452,2.73904,4.08705,0.929065,3.6126,3.21126,0.799001,1.69955,3.43248,0.858706,4.20317,3.58947,0.300811,0.980232,3.76144,0.193222,3.91144,2.94288,0.923288,1.34383,3.08205,0.932415,3.91686,2.89653,2.62718,1.40483,3.24384,2.65421,3.82482,3.17868,2.52334,1.57188,3.38512,2.59,2.76466,3.41513,3.33843,2.84265,4.68883,3.20025,3.78897,3.86609,3.31854,1.74719,4.0639,3.39757
"A24","M","A","L4",21,2,2.19615,1.63171,1.87022,2.23954,1.86236,1.87534,2.22506,2.04664,1.7283,2.8517,2.22348,1.61049,1.65263,2.33987,1.70877,3.25966,2.28616,0.886484,1.17107,2.45431,1.10005,3.75536,1.96973,1.20516,0.787803,2.17327,1.47556,3.42459,2.39557,2.1698,1.17495,2.65083,2.2947,3.13993,2.72815,3.4574,1.71391,2.9846,3.67628,3.66193,2.41664,3.06175,1.07955,2.71794,3.33491,2.4338,2.67971,3.39382,2.67144,3.26493,1.83903,2.06093,3.32444,1.92606,2.77482,3.44852,2.34897,2.06995,3.46913,2.27103,2.28357,3.03518,1.3002,2.38352,3.99349,1.24855,3.22537,3.23497,1.23464,1.52216,3.41046,1.3003,3.60261,3.47824,0.741909,0.96984,3.68039,0.874582,3.41829,2.99683,1.2467,1.25441,3.11415,1.37605,3.5356,3.10791,2.36017,1.23714,3.34317,2.56032,3.47507,3.36044,2.28997,1.34646,3.54274,2.45636,2.46181,3.56634,2.9762,2.54683,4.63346,2.68465,3.31933,3.94503,2.84504,1.63379,4.12731,2.90182
"A24","M","A","L4",28,1,2.23353,1.48589,1.66599,2.36261,1.93254,1.76099,2.42543,2.16083,1.62189,3.03904,2.26365,1.58062,2.01048,2.64751,1.67277,3.44345,2.18455,0.756044,1.61003,2.73708,1.08426,3.89435,1.56041,0.938423,0.901409,2.54427,1.47004,3.76603,2.19931,2.19986,1.57812,2.98741,2.49959,3.70427,2.60831,3.76913,2.27308,3.13274,3.93464,4.01812,2.05041,3.38618,1.46376,2.97092,3.67612,2.82976,2.73447,3.59846,3.20341,3.23714,1.79666,2.55276,3.47886,1.98034,3.35322,3.44704,2.52169,2.65889,3.60468,2.44933,2.69652,3.17042,1.14809,3.00561,4.17559,1.25318,3.61473,3.21881,1.12702,2.01973,3.73174,1.26913,4.14682,3.38734,0.596603,1.416,4.27602,0.773846,3.85874,2.85618,1.19863,1.65044,3.56037,1.44247,4.10557,2.87485,2.57818,1.77105,3.70593,2.93567,3.97595,3.1526,2.46449,2.02375,3.86477,2.74089,3.10538,3.62306,3.328,3.44617,4.74278,3.17614,4.13812,3.84159,3.24836,2.42903,4.50921,3.46524
"A24","M","A","L4",45,1,3.30123,1.05959,0.9869,3.26459,1.92374,1.24255,3.19135,2.17384,1.12317,3.6029,2.601,1.23145,2.65062,2.4923,1.15609,4.0674,2.71401,0.411282,2.40081,2.49598,0.424713,5.09328,2.24804,0.642527,1.58677,1.58719,0.319055,4.23459,2.78401,2.19063,1.8794,2.46801,2.04989,3.596,2.94966,3.93563,2.1378,2.91249,3.93086,4.39321,2.53181,3.56027,1.51401,2.20941,3.44799,2.9433,2.74688,3.45057,3.2761,3.72463,1.83724,2.63799,3.58472,1.82458,3.23825,3.81061,2.23436,2.5474,3.66774,2.20136,3.10119,3.3168,0.733418,2.84945,4.52228,0.855335,3.93247,3.84264,0.764222,1.99688,3.5409,0.699132,4.61753,4.47209,0.239151,NA,NA,NA,4.31898,3.71008,0.955882,1.82902,3.22537,0.810868,4.2712,3.63788,2.93708,1.53394,3.28377,2.7523,4.04932,3.87804,2.74294,1.77814,3.5197,2.5337,2.8673,3.83037,3.49753,2.64954,5.10815,3.29776,3.82621,4.63367,3.5817,1.59358,4.25117,3.38896
"A24","M","A","L4",60,2,3.13263,0.939402,0.83592,3.07665,1.82387,1.13093,3.03458,2.20528,1.01546,3.46893,2.60148,1.08876,2.48809,2.50543,1.0217,3.93378,2.68145,0.233724,2.22267,2.53293,0.231223,4.91119,2.1162,0.426441,1.3641,1.63252,0.323712,4.10345,2.81091,2.01737,1.72923,2.54082,1.90202,3.53574,3.13218,3.87218,1.98858,2.95184,3.89072,4.31699,2.49323,3.49122,1.27693,2.22125,3.41277,2.84023,2.77895,3.36397,3.18111,3.64014,1.56099,2.48913,3.6122,1.63155,3.1192,3.80336,2.43338,2.41847,3.66384,2.16021,2.93562,3.36757,0.510282,2.79117,4.57891,0.732323,3.84202,3.81304,0.636287,1.89106,3.55366,0.576563,4.60314,4.44995,0.0755661,NA,NA,NA,4.08887,3.67707,0.786311,1.69877,3.29194,0.674051,4.12716,3.60197,2.8439,1.44451,3.35625,2.72161,3.97431,3.87313,2.5752,1.66749,3.55714,2.50422,2.68455,3.85172,3.42166,2.5372,5.22785,3.27193,3.70562,4.61309,3.57046,1.48609,4.323,3.43976
"A24","M","A","L4",35,1,2.34673,0.852095,1.14682,2.51542,1.54313,1.25517,2.5194,1.81773,1.15473,3.02856,2.09304,1.19422,1.97721,2.18893,1.14945,3.61002,2.11007,0.261654,1.59078,2.34305,0.448403,4.20297,1.53552,0.51125,0.834518,1.76464,0.567796,3.79653,2.12606,2.02229,1.38992,2.35278,2.10502,3.42885,2.41008,3.74294,1.87353,2.58288,3.80199,3.96895,1.95215,3.25907,1.13904,2.2748,3.33049,2.61762,2.41853,3.38657,2.99859,3.10485,1.66969,2.36633,3.18318,1.80177,3.07719,3.26432,2.36181,2.33484,3.28818,2.25831,2.64142,2.90167,0.737452,2.73904,4.08705,0.929065,3.6126,3.21126,0.799001,1.69955,3.43248,0.858706,4.20317,3.58947,0.300811,0.980232,3.76144,0.193222,3.91144,2.94288,0.923288,1.34383,3.08205,0.932415,3.91686,2.89653,2.62718,1.40483,3.24384,2.65421,3.82482,3.17868,2.52334,1.57188,3.38512,2.59,2.76466,3.41513,3.33843,2.84265,4.68883,3.20025,3.78897,3.86609,3.31854,1.74719,4.0639,3.39757
"A24","M","A","L4",21,2,2.19615,1.63171,1.87022,2.23954,1.86236,1.87534,2.22506,2.04664,1.7283,2.8517,2.22348,1.61049,1.65263,2.33987,1.70877,3.25966,2.28616,0.886484,1.17107,2.45431,1.10005,3.75536,1.96973,1.20516,0.787803,2.17327,1.47556,3.42459,2.39557,2.1698,1.17495,2.65083,2.2947,3.13993,2.72815,3.4574,1.71391,2.9846,3.67628,3.66193,2.41664,3.06175,1.07955,2.71794,3.33491,2.4338,2.67971,3.39382,2.67144,3.26493,1.83903,2.06093,3.32444,1.92606,2.77482,3.44852,2.34897,2.06995,3.46913,2.27103,2.28357,3.03518,1.3002,2.38352,3.99349,1.24855,3.22537,3.23497,1.23464,1.52216,3.41046,1.3003,3.60261,3.47824,0.741909,0.96984,3.68039,0.874582,3.41829,2.99683,1.2467,1.25441,3.11415,1.37605,3.5356,3.10791,2.36017,1.23714,3.34317,2.56032,3.47507,3.36044,2.28997,1.34646,3.54274,2.45636,2.46181,3.56634,2.9762,2.54683,4.63346,2.68465,3.31933,3.94503,2.84504,1.63379,4.12731,2.90182
"A24","M","A","L4",28,1,2.23353,1.48589,1.66599,2.36261,1.93254,1.76099,2.42543,2.16083,1.62189,3.03904,2.26365,1.58062,2.01048,2.64751,1.67277,3.44345,2.18455,0.756044,1.61003,2.73708,1.08426,3.89435,1.56041,0.938423,0.901409,2.54427,1.47004,3.76603,2.19931,2.19986,1.57812,2.98741,2.49959,3.70427,2.60831,3.76913,2.27308,3.13274,3.93464,4.01812,2.05041,3.38618,1.46376,2.97092,3.67612,2.82976,2.73447,3.59846,3.20341,3.23714,1.79666,2.55276,3.47886,1.98034,3.35322,3.44704,2.52169,2.65889,3.60468,2.44933,2.69652,3.17042,1.14809,3.00561,4.17559,1.25318,3.61473,3.21881,1.12702,2.01973,3.73174,1.26913,4.14682,3.38734,0.596603,1.416,4.27602,0.773846,3.85874,2.85618,1.19863,1.65044,3.56037,1.44247,4.10557,2.87485,2.57818,1.77105,3.70593,2.93567,3.97595,3.1526,2.46449,2.02375,3.86477,2.74089,3.10538,3.62306,3.328,3.44617,4.74278,3.17614,4.13812,3.84159,3.24836,2.42903,4.50921,3.46524
"A24","M","A","L4",45,1,3.30123,1.05959,0.9869,3.26459,1.92374,1.24255,3.19135,2.17384,1.12317,3.6029,2.601,1.23145,2.65062,2.4923,1.15609,4.0674,2.71401,0.411282,2.40081,2.49598,0.424713,5.09328,2.24804,0.642527,1.58677,1.58719,0.319055,4.23459,2.78401,2.19063,1.8794,2.46801,2.04989,3.596,2.94966,3.93563,2.1378,2.91249,3.93086,4.39321,2.53181,3.56027,1.51401,2.20941,3.44799,2.9433,2.74688,3.45057,3.2761,3.72463,1.83724,2.63799,3.58472,1.82458,3.23825,3.81061,2.23436,2.5474,3.66774,2.20136,3.10119,3.3168,0.733418,2.84945,4.52228,0.855335,3.93247,3.84264,0.764222,1.99688,3.5409,0.699132,4.61753,4.47209,0.239151,NA,NA,NA,4.31898,3.71008,0.955882,1.82902,3.22537,0.810868,4.2712,3.63788,2.93708,1.53394,3.28377,2.7523,4.04932,3.87804,2.74294,1.77814,3.5197,2.5337,2.8673,3.83037,3.49753,2.64954,5.10815,3.29776,3.82621,4.63367,3.5817,1.59358,4.25117,3.38896
"A24","M","A","L4",60,2,3.13263,0.939402,0.83592,3.07665,1.82387,1.13093,3.03458,2.20528,1.01546,3.46893,2.60148,1.08876,2.48809,2.50543,1.0217,3.93378,2.68145,0.233724,2.22267,2.53293,0.231223,4.91119,2.1162,0.426441,1.3641,1.63252,0.323712,4.10345,2.81091,2.01737,1.72923,2.54082,1.90202,3.53574,3.13218,3.87218,1.98858,2.95184,3.89072,4.31699,2.49323,3.49122,1.27693,2.22125,3.41277,2.84023,2.77895,3.36397,3.18111,3.64014,1.56099,2.48913,3.6122,1.63155,3.1192,3.80336,2.43338,2.41847,3.66384,2.16021,2.93562,3.36757,0.510282,2.79117,4.57891,0.732323,3.84202,3.81304,0.636287,1.89106,3.55366,0.576563,4.60314,4.44995,0.0755661,NA,NA,NA,4.08887,3.67707,0.786311,1.69877,3.29194,0.674051,4.12716,3.60197,2.8439,1.44451,3.35625,2.72161,3.97431,3.87313,2.5752,1.66749,3.55714,2.50422,2.68455,3.85172,3.42166,2.5372,5.22785,3.27193,3.70562,4.61309,3.57046,1.48609,4.323,3.43976
"A24","M","A","L4",35,1,2.34673,0.852095,1.14682,2.51542,1.54313,1.25517,2.5194,1.81773,1.15473,3.02856,2.09304,1.19422,1.97721,2.18893,1.14945,3.61002,2.11007,0.261654,1.59078,2.34305,0.448403,4.20297,1.53552,0.51125,0.834518,1.76464,0.567796,3.79653,2.12606,2.02229,1.38992,2.35278,2.10502,3.42885,2.41008,3.74294,1.87353,2.58288,3.80199,3.96895,1.95215,3.25907,1.13904,2.2748,3.33049,2.61762,2.41853,3.38657,2.99859,3.10485,1.66969,2.36633,3.18318,1.80177,3.07719,3.26432,2.36181,2.33484,3.28818,2.25831,2.64142,2.90167,0.737452,2.73904,4.08705,0.929065,3.6126,3.21126,0.799001,1.69955,3.43248,0.858706,4.20317,3.58947,0.300811,0.980232,3.76144,0.193222,3.91144,2.94288,0.923288,1.34383,3.08205,0.932415,3.91686,2.89653,2.62718,1.40483,3.24384,2.65421,3.82482,3.17868,2.52334,1.57188,3.38512,2.59,2.76466,3.41513,3.33843,2.84265,4.68883,3.20025,3.78897,3.86609,3.31854,1.74719,4.0639,3.39757
"A26","F","A","L4",21,2,2.63249,1.44445,1.88605,2.63669,1.63219,1.85777,2.61883,1.75819,1.73246,3.27705,2.02557,1.5246,2.0077,2.17884,1.69129,3.59292,1.96364,0.886456,1.5307,2.27282,1.14655,4.08246,1.54895,1.17772,1.09254,2.02277,1.61106,3.96358,2.11907,2.05442,1.57802,2.45906,2.36161,3.7944,2.43843,3.35375,2.16612,2.74793,3.59179,4.17695,2.0684,3.00717,1.60209,2.53056,3.37988,2.93184,2.42323,3.28952,3.21926,2.99303,1.7939,2.55026,3.0594,1.80592,3.34657,3.15226,2.24879,2.57572,3.21768,2.18909,2.76774,2.77647,1.1779,2.92012,3.7115,1.13162,3.60858,3.00887,1.07649,2.06627,3.22812,1.22894,4.17454,3.06716,0.556075,1.45595,3.44889,0.929636,3.96094,2.63039,1.10004,1.61107,2.97155,1.39519,4.06047,2.73178,2.2445,1.68724,3.14031,2.60679,4.02087,2.93051,2.19603,1.81951,3.31241,2.43678,3.01693,3.31894,2.90865,3.19356,4.30845,2.56969,3.91878,3.64243,2.71325,2.2336,3.87878,2.8228
"A26","F","A","L4",28,1,2.39286,1.4175,1.8997,2.43232,1.8206,1.93874,2.43917,2.00631,1.80801,3.03099,2.41135,1.71653,1.82723,2.37263,1.86252,3.30072,2.35419,0.952242,1.30303,2.47268,1.20619,3.96086,1.79504,1.2164,0.693075,1.93152,1.61917,3.75313,2.49645,2.35861,1.23745,2.61549,2.61897,3.4396,2.85336,3.84755,2.02402,2.88961,3.96908,4.02004,2.38549,3.38648,1.29892,2.58012,3.83324,2.62038,2.74574,3.72139,2.88875,3.35929,2.11006,2.17057,3.33612,2.10829,3.00111,3.49199,2.63988,2.21798,3.49632,2.53953,2.4605,3.05431,1.23636,2.55596,4.17616,1.36001,3.34638,3.32598,1.24454,1.61171,3.40116,1.39153,3.94578,3.5909,0.611023,0.928298,3.76793,0.992895,3.68576,3.06294,1.28751,1.30448,3.09967,1.56601,3.88072,3.2407,2.68657,1.31671,3.40191,3.17769,3.76281,3.49884,2.63681,1.45461,3.53534,2.84916,2.66783,3.6495,3.47267,2.75213,4.81746,3.17607,3.63896,4.20166,3.38793,1.74439,4.24811,3.55736
"A26","F","A","L4",35,1,2.33742,0.987018,1.08643,2.4051,1.47419,1.22339,2.43514,1.67087,1.12323,3.02612,2.10654,1.18908,1.86398,2.11467,1.22815,3.36654,2.12088,0.346292,1.37873,2.25214,0.410373,4.10463,1.41118,0.626113,0.70641,1.6237,0.785762,3.72065,2.07624,1.98229,1.18218,2.24473,2.05568,3.30577,2.2705,3.67918,1.76564,2.49863,3.69243,3.9374,1.739,3.26104,1.0951,1.96785,3.35758,2.57878,2.13844,3.34697,2.90216,3.02763,1.72542,2.2058,3.05812,1.67894,2.96996,3.09798,2.38802,2.15093,3.13539,2.2122,2.50854,2.85122,0.699238,2.63385,4.01246,0.958878,3.53495,3.12743,0.823722,1.62039,3.25878,0.871265,4.19615,3.43249,0.161043,0.947114,3.6475,0.325326,3.79409,2.87599,0.874456,1.26725,3.00903,0.962901,3.87532,2.7929,2.50434,1.17237,3.02306,2.80986,3.77675,3.04063,2.4742,1.39455,3.20623,2.52711,2.61851,3.19262,3.3082,2.71754,4.46364,3.18244,3.68251,3.72979,3.3634,1.57465,3.86434,3.39337
"A26","F","A","L4",45,1,3.37461,1.26805,1.06417,3.26294,1.93495,1.1961,3.24645,2.12191,1.10474,3.7019,2.6932,1.2134,2.60281,2.43489,1.15089,4.06752,2.72505,0.321911,2.1513,2.30842,0.175663,5.01215,2.84262,0.451597,1.53429,1.48143,0.557387,4.25629,2.79506,2.15786,1.83298,2.30202,2.03189,3.64639,3.17897,3.85463,2.15909,2.80793,3.80905,4.62925,2.72758,3.48122,1.66757,2.02273,3.31848,3.03254,2.77162,3.38029,3.3155,3.60875,1.79482,2.58639,3.41521,1.56342,3.32683,3.69797,2.37082,2.46979,3.5728,2.22512,3.04497,3.30186,0.584304,2.77151,4.51339,0.857348,3.88926,3.85608,0.706206,2.01802,3.47584,0.756478,4.53245,4.42381,0.109278,1.25639,3.75762,0.0311908,4.27426,3.71324,0.885812,1.72386,3.15152,0.774145,4.17997,3.69353,2.66015,1.51575,3.13885,2.78295,4.00346,3.91984,2.59895,1.63771,3.42638,2.5069,2.78676,3.79122,3.41381,2.53741,5.06455,3.15017,3.68268,4.5549,3.46476,1.59983,4.15039,3.37407
