ID,Sex,Age,Group,GH,M1X,M1Y,M1Z,M2X,M2Y,M2Z,M3X,M3Y,M3Z,R1X,R1Y,R1Z,L1X,L1Y,L1Z,R2X,R2Y,R2Z,L2X,L2Y,L2Z,R3X,R3Y,R3Z,L3X,L3Y,L3Z,R4X,R4Y,R4Z,L4X,L4Y,L4Z,R5X,R5Y,R5Z,L5X,L5Y,L5Z,R6X,R6Y,R6Z,L6X,L6Y,L6Z,M4X,M4Y,M4Z,R7X,R7Y,R7Z,L7X,L7Y,L7Z,R8X,R8Y,R8Z,L8X,L8Y,L8Z,M5X,M5Y,M5Z,M6X,M6Y,M6Z,R9X,R9Y,R9Z,L9X,L9Y,L9Z,R11X,R11Y,R11Z,L11X,L11Y,L11Z,R12X,R12Y,R12Z,L12X,L12Y,L12Z,R13X,R13Y,R13Z,L13X,L13Y,L13Z,M7X,M7Y,M7Z,M8X,M8Y,M8Z,R14X,R14Y,R14Z,L14X,L14Y,L14Z
C81,M,60,C,Early rGH,-0.084646757,-1.746886151,-0.616850024,-0.024895468,-1.193765186,-0.602222481,-0.001933779,-0.872924893,-0.719763966,0.546230357,-0.570846509,-0.652946528,-0.511792896,-0.523944696,-0.647628197,0.888559489,-0.497873031,-1.663192219,-0.972740777,-0.459558151,-1.716099031,1.519537561,-1.186112915,-1.214549189,-1.555287223,-1.100498107,-1.241177678,1.00802352,-0.450408302,0.080597885,-1.063240696,-0.394109512,0.091255514,0.650939487,-0.169299185,1.672534406,-0.701076069,-0.143436743,1.69152841,1.289073826,-0.710835412,1.360446545,-1.368582576,-0.607418315,1.549293036,0.014575656,-0.364223524,1.488649325,0.254838227,0.464046073,-0.23942232,-0.242017133,0.4053262,-0.305154097,0.316931408,0.532420625,0.243012309,-0.24904809,0.523778665,0.265618921,0.00395811,0.19198446,-1.218421965,-0.005189207,1.322133459,-0.974878282,0.847338349,0.487755856,-1.080698832,-0.808873809,0.485790631,-1.18659147,1.12577979,0.270138028,-1.009866229,-1.091256009,0.270279045,-0.964143325,1.21710395,0.20545924,0.710842887,-1.175165603,0.256580271,0.849458489,1.038426698,0.469199727,0.484237628,-0.934051235,0.476138431,0.489577388,0.006146057,0.618646742,1.291677176,0.038800949,1.788301909,1.165188969,0.969013744,1.086086337,1.340197238,-0.94547985,1.138074934,1.279489707
C82,M,21,C,Early rGH,0.040245524,-0.940629607,-0.187152688,0.025827388,-0.84235271,-0.194755165,0.027601809,-0.755472042,-0.309204432,0.591328192,-0.477245618,-0.424407359,-0.569436673,-0.512698204,-0.401099734,0.918243903,-0.362990616,-0.977601559,-0.89421653,-0.434670378,-0.93311146,1.207798588,-0.634727988,-0.661107336,-1.219746774,-0.67197511,-0.619132868,1.006215862,-0.389081749,0.042671842,-1.015914785,-0.427733438,0.096731044,0.676859474,-0.336952107,1.128806401,-0.645269477,-0.347311671,1.165498384,1.093364915,-0.487826956,0.80008313,-1.097323032,-0.530536796,0.847492885,-0.010239294,-0.486054662,1.135792383,0.291925206,0.36411302,-0.265249052,-0.235420395,0.383396686,-0.26316959,0.227890248,0.440002172,0.258140965,-0.27653226,0.464428226,0.257897343,0.001367851,0.268431374,-0.722530739,-0.011973647,0.974516285,-0.629938339,0.649506039,0.580897102,-0.69780532,-0.62979502,0.540612841,-0.7322435,1.017917587,0.203240739,-0.610023146,-1.04977464,0.130427319,-0.6080218,1.042170618,0.137820397,0.279244954,-1.024554259,0.076640294,0.264034975,0.984933687,0.347463623,0.162885595,-0.954091135,0.324370885,0.177465583,-0.006939964,0.453041186,0.654419777,-0.048425071,1.264532304,0.594896115,0.659283044,0.809362064,0.714793474,-0.772826981,0.874963134,0.655699236
C82,M,28,C,Early rGH,0.025721431,-1.0468018,-0.381956392,0.026768929,-0.891452389,-0.336026671,0.032471803,-0.769407455,-0.465998118,0.577342309,-0.521944599,-0.491955464,-0.518508468,-0.544374302,-0.437135969,0.868517811,-0.417422465,-1.129955011,-0.888519164,-0.43417146,-1.143120903,1.346013018,-0.762039102,-0.836847777,-1.282504028,-0.821658721,-0.76917765,1.028728369,-0.411688763,0.080585598,-1.014763969,-0.448191376,0.113473043,0.680778232,-0.29549269,1.293622427,-0.669696675,-0.312193313,1.344237403,1.167447492,-0.497517959,0.918673719,-1.181296627,-0.503947691,1.013679683,-0.012279772,-0.408848918,1.248304625,0.306261352,0.347834059,-0.244897921,-0.320762928,0.292373044,-0.308726097,0.280827462,0.422888399,0.215177823,-0.277604929,0.451319676,0.274127765,0.016942706,0.229476666,-0.86574334,-0.015469117,1.071605649,-0.748016981,0.750578543,0.577863731,-0.791691138,-0.801295115,0.470721667,-0.788278559,1.025662981,0.149928431,-0.706009633,-1.041920148,0.151537225,-0.722628637,1.044630237,0.21412313,0.499043762,-1.032192806,0.138359316,0.351908555,0.947412592,0.396497395,0.247767619,-0.94467171,0.361230728,0.265173791,-0.016205191,0.504495178,0.861733189,-0.017693201,1.452556942,0.718391043,0.742089556,0.932217262,0.883547448,-0.832810974,0.922124505,0.838718767
C82,M,35,C,Early rGH,-0.029127692,-1.211655589,-0.493531149,0.006045137,-0.9531392,-0.406009179,0.010909252,-0.803971555,-0.536694919,0.526760843,-0.533238176,-0.540291026,-0.501770697,-0.556573833,-0.470733998,0.809152712,-0.472277912,-1.264356644,-0.778389363,-0.48187749,-1.205189056,1.413338919,-0.872615973,-0.886160625,-1.352829049,-0.932985601,-0.895857994,1.060675135,-0.414857784,0.051898532,-1.039982896,-0.429784783,0.151474284,0.676359259,-0.28242731,1.432133078,-0.615874785,-0.366460832,1.443597227,1.224956876,-0.529342651,1.108860156,-1.2146434,-0.54015476,1.078333926,0.017578753,-0.380281474,1.305822793,0.288162293,0.358392641,-0.255320791,-0.310671813,0.335847916,-0.268638969,0.239126968,0.467432405,0.267085215,-0.336563175,0.513413774,0.297078337,-0.005868758,0.214909215,-0.956347889,-0.024392029,1.165167675,-0.85042469,0.779201185,0.546195239,-0.929601949,-0.796798996,0.460916719,-0.882576577,1.065516266,0.239654116,-0.784560576,-1.016547869,0.183042408,-0.771365857,1.093216103,0.219561258,0.540239363,-1.065724709,0.181296133,0.429381638,0.956196869,0.442451318,0.331067746,-0.96702525,0.382489141,0.326544821,-0.033273922,0.551649736,0.959872502,-0.030408915,1.565843648,0.785158632,0.835194816,0.987758755,0.989641541,-0.882498068,0.945622829,0.899472094
C82,M,45,C,Early rGH,-0.012554048,-1.431686262,-0.621304006,0.028139537,-0.979244998,-0.468869223,0.006038099,-0.806031531,-0.627790578,0.509166757,-0.523720639,-0.618670403,-0.491415916,-0.551269962,-0.524360188,0.838018841,-0.506411503,-1.410425961,-0.757965086,-0.52492247,-1.293643029,1.496358971,-1.0167874,-1.069243358,-1.410092458,-1.082663268,-1.044710251,1.059165038,-0.408871247,0.0612885,-1.03124291,-0.445393211,0.14651543,0.672929037,-0.179983884,1.543493231,-0.704776905,-0.171278888,1.63885827,1.265516426,-0.602178297,1.162299773,-1.234442068,-0.566940247,1.140983391,0.008539801,-0.380938704,1.382303296,0.309836716,0.337784466,-0.34706265,-0.312706903,0.350032193,-0.273467891,0.255458327,0.498079253,0.300948332,-0.349916284,0.517660633,0.32365335,-0.002302021,0.197878489,-1.053074824,-0.049670481,1.195164525,-0.906735748,0.81089917,0.546099104,-0.991918568,-0.814239871,0.46174212,-1.010617469,1.057352514,0.209490144,-0.872078236,-1.040288585,0.164975108,-0.848222992,1.121933822,0.28196849,0.734130934,-1.073002353,0.206499864,0.550997384,0.952300136,0.470615401,0.374025656,-0.959809077,0.405101658,0.402838259,-0.010239753,0.582059196,1.037188566,-0.085883851,1.675560723,0.978951265,0.870119979,1.022011532,1.116852092,-0.921224601,1.05559961,1.086867648
C82,M,60,C,Early rGH,-0.085268301,-1.655354616,-0.815529166,-0.027069408,-1.051126821,-0.554483278,-0.012764663,-0.808150997,-0.766880843,0.479115207,-0.541178198,-0.666686427,-0.531114947,-0.534679039,-0.610144351,0.932399258,-0.577083232,-1.695281621,-1.017072255,-0.555340131,-1.627117246,1.465079053,-1.240919886,-1.233849317,-1.504833102,-1.176326652,-1.191650581,1.087706312,-0.43329215,0.091622863,-1.082740897,-0.358786648,0.180677497,0.68922627,-0.203817645,1.696337734,-0.676985446,-0.076145971,1.701829675,1.356646244,-0.715701661,1.335640155,-1.312576842,-0.624017623,1.365407137,-0.010140684,-0.447592446,1.443580476,0.265178375,0.430836519,-0.191019175,-0.279790363,0.380990468,-0.240694834,0.257117349,0.481058743,0.256694465,-0.246867744,0.494886538,0.264391658,-0.006561964,0.203067068,-1.217927712,0.021828297,1.34285078,-0.922774361,0.908166881,0.512626842,-1.093281313,-0.911531059,0.526318397,-1.068694411,1.134399551,0.184879493,-0.971770539,-1.059044889,0.25035999,-0.957234098,1.188193699,0.254470598,0.963264668,-1.150891116,0.238931688,0.681007889,1.018315303,0.448183289,0.437595365,-0.955822572,0.503385603,0.475673751,0.009268091,0.635157871,1.283613569,0.013670936,1.815510981,1.092276113,0.983063877,1.114474546,1.286119155,-0.93829845,1.181524302,1.269287101
C85,F,21,C,Early rGH,0.022517174,-0.922762316,-0.058421042,0.021183463,-0.863682413,-0.0795686,0.01940564,-0.785168917,-0.106426175,0.648226608,-0.526843697,-0.292136763,-0.619507828,-0.557430717,-0.297635603,0.942112002,-0.333543874,-0.81914883,-0.917793107,-0.378418378,-0.82721623,1.173675096,-0.600833537,-0.531536373,-1.1386814,-0.656624475,-0.541566296,1.057389273,-0.329130781,0.043932633,-1.040627527,-0.379750279,0.034832415,0.677464372,-0.406245932,1.02180991,-0.665918105,-0.438658135,1.015982944,1.097363627,-0.441981106,0.702007068,-1.080816997,-0.494534741,0.692559138,0.008457151,-0.52600596,0.976120967,0.20368833,0.349342991,-0.146048848,-0.219024733,0.339144063,-0.14788238,0.249010947,0.400413838,0.396018188,-0.271455478,0.387856384,0.393760648,-0.002623956,0.211237765,-0.570057398,-0.019534098,0.905845455,-0.535215299,0.645942142,0.537906838,-0.529519255,-0.666516305,0.506240748,-0.535212087,1.0134897,0.151202104,-0.450471105,-1.015658634,0.102244216,-0.459272603,1.022586162,0.151095703,0.250880447,-1.030819655,0.101552548,0.241973731,0.943879613,0.326037738,0.214411499,-0.960328156,0.28009433,0.206151935,-0.012657172,0.392225967,0.736320553,-0.031031066,1.169165007,0.650660486,0.663703486,0.759070999,0.696822188,-0.705554301,0.726034495,0.690882987
C85,F,28,C,Early rGH,0.022131076,-1.074474894,-0.183206748,0.019477197,-0.937780516,-0.201210353,0.018491549,-0.870714141,-0.29091882,0.600137544,-0.509622801,-0.371293173,-0.576433261,-0.53307185,-0.375896516,0.826381515,-0.42024714,-0.914007479,-0.801806699,-0.452696921,-0.920377778,1.312361088,-0.674422555,-0.694715649,-1.278973495,-0.726067837,-0.704854267,1.061196801,-0.354684017,0.100026496,-1.046972164,-0.396699811,0.091778267,0.727198174,-0.246748789,1.256603843,-0.726596008,-0.275722897,1.250915861,1.195695935,-0.410016978,0.873245637,-1.185203674,-0.457468292,0.863930348,0.005005173,-0.495749217,1.246030828,0.236900339,0.293688127,-0.197779857,-0.246859557,0.284046795,-0.199672571,0.250445751,0.413723135,0.391336149,-0.26978436,0.403354952,0.389300744,-0.00076012,0.186835304,-0.757444164,-0.017153253,0.992191497,-0.669932658,0.707754398,0.469676534,-0.725149968,-0.720212335,0.441217166,-0.730736899,0.995400352,0.189777915,-0.563668596,-0.997731989,0.1500548,-0.571466743,1.044313973,0.180561985,0.450746111,-1.054172616,0.138739161,0.442535765,0.926055671,0.374961168,0.329034531,-0.942805391,0.337714779,0.321722597,-0.011416374,0.400763659,0.876459952,-0.030066739,1.337058592,0.873907298,0.72151555,0.874468014,0.914042675,-0.762911888,0.844883385,0.90823484
C85,F,35,C,Early rGH,0.02829134,-1.230501144,-0.349532235,0.036265056,-1.061044885,-0.414079982,0.033132773,-0.896606942,-0.49663797,0.530914247,-0.517811647,-0.543253879,-0.540049368,-0.554359864,-0.533080322,0.868775885,-0.423802845,-1.265778448,-0.771606641,-0.498080957,-1.169536304,1.404743955,-0.737171938,-0.903321758,-1.352956236,-0.852792484,-0.93862549,1.077550018,-0.354093513,0.020476128,-1.065821971,-0.405009973,0.003821231,0.706100981,-0.259340833,1.364617518,-0.719117018,-0.244414614,1.393527585,1.287491233,-0.372580997,1.043322064,-1.301224661,-0.436840235,0.9713819,-0.003974089,-0.413347596,1.292986466,0.25333896,0.364490794,-0.261814506,-0.211367581,0.379644254,-0.218500675,0.285821306,0.440465406,0.322790617,-0.283647513,0.431152236,0.378921319,-0.021605189,0.133023758,-0.953419133,-0.017929342,1.096985126,-0.84796435,0.778875026,0.452371942,-0.952253966,-0.826629621,0.475154069,-0.838305179,0.964656197,0.206493754,-0.79893714,-1.046645939,0.170390783,-0.711050249,1.084240149,0.239086166,0.543709149,-1.111414086,0.213976285,0.513503373,0.916445794,0.442171552,0.342154168,-0.948437638,0.366551153,0.323328138,0.022839295,0.464345744,0.924048143,-0.024066754,1.523321061,0.879962571,0.809061007,0.890385409,0.958577695,-0.842049575,0.967790977,0.91896352
C85,F,45,C,Early rGH,0.016478123,-1.408897027,-0.395577444,0.014775845,-1.130949629,-0.48910813,-0.008831203,-0.924293553,-0.608502945,0.578981485,-0.513809418,-0.666581328,-0.580813681,-0.556371586,-0.623362101,0.897159687,-0.425564384,-1.398465422,-0.826782055,-0.526961281,-1.291257201,1.474564038,-0.826227235,-0.951837242,-1.406268329,-0.947184791,-0.979685792,1.109351281,-0.335442397,0.053200587,-1.078520899,-0.407676812,-0.020068924,0.712514035,-0.16722021,1.487223601,-0.699361843,-0.189225127,1.500465564,1.339806431,-0.431775606,1.088661089,-1.366016335,-0.45156495,1.124322018,-0.000609109,-0.415006593,1.362980697,0.26368909,0.330844371,-0.335491567,-0.247579314,0.36779439,-0.247440623,0.284822081,0.480897434,0.337113085,-0.296713294,0.484887978,0.391746368,0.00284002,0.1577748,-1.053392901,0.014168771,1.122760873,-0.89015235,0.801045678,0.443069098,-1.008661299,-0.846007598,0.414971175,-0.912141222,1.013106845,0.242699202,-0.871840751,-1.082849581,0.194175412,-0.793990482,1.148900527,0.240232403,0.680554238,-1.119759676,0.217141061,0.55835558,0.93155112,0.474115902,0.424997072,-0.987326141,0.408290259,0.389810954,0.00937506,0.517475157,1.028356669,-0.04438533,1.605583585,0.930192157,0.855975577,0.962576181,1.112666193,-0.877281305,0.992881318,1.066911854
C85,F,60,C,Early rGH,-0.050330593,-1.49693419,-0.499974829,-0.050883376,-1.158205216,-0.57863347,-0.04709279,-0.942037487,-0.701108911,0.534334149,-0.542136099,-0.719675759,-0.545226901,-0.534376786,-0.64491755,0.880795686,-0.454041252,-1.516099606,-0.992616308,-0.473336103,-1.518166357,1.476800925,-0.953992205,-1.054703556,-1.45231249,-0.952808567,-1.014993616,1.105902618,-0.399628712,0.060065175,-1.135353967,-0.341232696,0.076961182,0.730142661,-0.18881823,1.600027489,-0.72285726,-0.103530222,1.551429467,1.346375031,-0.5158119,1.26781632,-1.394356246,-0.419189171,1.235868875,-0.006233155,-0.465736315,1.4145965,0.277253007,0.368518088,-0.342854313,-0.240717792,0.413668891,-0.273215358,0.285785025,0.459013377,0.343152234,-0.230335568,0.494558836,0.376995461,0.01862109,0.172608674,-1.098129736,0.085214146,1.174572297,-0.9990461,0.897136293,0.459348567,-1.078794143,-0.834878464,0.500424318,-1.011577179,1.027847582,0.228592021,-1.001938,-1.096230287,0.231781072,-0.862727035,1.163741498,0.209319027,0.784569468,-1.168975901,0.243430119,0.64835564,0.97754584,0.456348589,0.468804679,-0.969855884,0.46713924,0.451924656,-0.009442036,0.466277248,1.095134291,0.035561985,1.603592176,1.204732661,0.936914048,0.986685035,1.128222699,-0.832272566,1.005937576,1.207898719
C90,F,21,C,Early rGH,-0.010537275,-0.998078725,-0.130742634,0.024588138,-0.86639521,-0.14120585,0.031722677,-0.806320606,-0.207137728,0.671687641,-0.530985113,-0.390417692,-0.653102374,-0.51246972,-0.377832431,1.054319223,-0.418588787,-1.065599333,-0.977780586,-0.430904938,-0.986681211,1.358351702,-0.603321762,-0.822139726,-1.334499449,-0.630428282,-0.841460799,1.080505606,-0.359314874,0.0171071,-1.068732862,-0.431904743,0.030512228,0.73610631,-0.310107482,1.119405068,-0.686817643,-0.363047823,1.259104195,1.141563896,-0.501818887,0.898788594,-1.154442377,-0.530913636,0.882535118,0.026845211,-0.512857454,1.037187676,0.336779389,0.314855615,-0.268025269,-0.271371197,0.323455502,-0.266863857,0.304842485,0.445080321,0.283295762,-0.286518896,0.469976481,0.176441343,-0.013703133,0.229903441,-0.811918787,-0.036816626,0.975206939,-0.719642786,0.676080857,0.536055034,-0.708291499,-0.712430159,0.506143205,-0.717511261,1.075788912,0.178532065,-0.657110585,-1.054090681,0.151317343,-0.676101633,1.072550055,0.186396855,0.250779266,-1.126892054,0.126777664,0.312140545,1.016816964,0.373817142,0.203204086,-1.059267936,0.38184009,0.234255168,-0.030634642,0.497156191,0.792792505,-0.058792462,1.345819643,0.697527923,0.680971111,0.916269143,0.804595948,-0.753089823,0.848855369,0.789010557
C90,F,28,C,Early rGH,0.060262182,-1.218879218,-0.322451535,0.016060988,-0.963487351,-0.269651343,0.014439637,-0.856790186,-0.391613019,0.637660675,-0.531195035,-0.454993204,-0.62823059,-0.5360228,-0.463116997,0.951725719,-0.471592354,-1.190019716,-1.006148855,-0.458167839,-1.219426937,1.49013783,-0.717452856,-1.02831025,-1.394439114,-0.76779556,-0.966019384,1.070039688,-0.394165824,0.021565503,-1.06676285,-0.452588071,0.040800319,0.75122722,-0.272734863,1.373538171,-0.733398131,-0.300282033,1.431419453,1.209402347,-0.500414354,1.066387811,-1.234401084,-0.537465169,1.04955667,0.033518997,-0.406125595,1.161073969,0.323688242,0.335574698,-0.300415014,-0.26155845,0.313252668,-0.271077232,0.328561801,0.481352017,0.324938774,-0.327087763,0.45746907,0.22118359,0.014410358,0.186749928,-0.951335961,-0.023075986,1.088177357,-0.837406759,0.728431614,0.483443893,-0.917106787,-0.765129362,0.454313557,-0.919882123,1.09364439,0.19424126,-0.743488399,-1.076623334,0.158946929,-0.765770706,1.102210248,0.221701555,0.44177664,-1.134599748,0.179436703,0.502552868,1.02292368,0.430041628,0.28649601,-1.015005803,0.417652442,0.282649793,-0.019903409,0.531429226,0.956035269,-0.085200086,1.526276095,0.875962973,0.74665679,0.977597619,0.986466913,-0.823437841,0.947502462,0.989680641
C90,F,35,C,Early rGH,0.069060588,-1.437208482,-0.432672063,0.029101565,-1.034010453,-0.357528936,0.006755882,-0.889803171,-0.51323398,0.570244433,-0.529055482,-0.51427659,-0.582720289,-0.56263217,-0.496469021,1.027489282,-0.516717927,-1.424697816,-0.869717197,-0.467672347,-1.262957844,1.534188161,-0.849995056,-1.172866713,-1.411806442,-0.922404932,-1.067870221,1.071458557,-0.430778293,0.067564075,-1.126047068,-0.432049008,0.113270127,0.711467678,-0.243471556,1.537440733,-0.66257706,-0.224262722,1.540934647,1.293405452,-0.517218132,1.128854628,-1.310373766,-0.54872212,1.245364324,-0.01028856,-0.492689236,1.291546916,0.299635124,0.355501788,-0.276261885,-0.372319676,0.341001456,-0.290905407,0.289083121,0.510939437,0.29743698,-0.33967622,0.469123947,0.173837772,0.01663171,0.166760086,-1.105228241,0.033876367,1.131248731,-1.001261972,0.781230645,0.509741617,-1.018405147,-0.808611185,0.476490543,-0.998716708,1.06411201,0.257301291,-0.862040158,-1.048777932,0.196717414,-0.876289598,1.125940592,0.236259132,0.605873383,-1.16639883,0.242383899,0.595990669,1.001263521,0.503542137,0.388509777,-1.038339046,0.4598861,0.380233439,-0.012365604,0.52704231,1.058016068,-0.110797775,1.663878582,0.983736409,0.871145643,1.028646608,1.151716161,-0.925273682,1.022226007,1.111356192
C90,F,45,C,Early rGH,0.089878299,-1.527330849,-0.55367169,0.018251311,-1.109721467,-0.457820876,0.042089179,-0.950680586,-0.590429557,0.57554358,-0.530432239,-0.56708637,-0.571838648,-0.540961565,-0.566275768,1.005791719,-0.577334182,-1.553953585,-0.920033293,-0.510650131,-1.429756266,1.60255257,-0.950091331,-1.13627964,-1.510000367,-0.979028673,-1.12956064,1.076640757,-0.450321386,0.076826042,-1.163119385,-0.412874113,0.026170732,0.731099914,-0.166441882,1.651511228,-0.678875157,-0.203821332,1.653797082,1.316069019,-0.546452003,1.253545685,-1.321394663,-0.613048113,1.388169087,-0.019053281,-0.368435696,1.34710458,0.335675657,0.333019543,-0.332276151,-0.378560185,0.29516606,-0.353512634,0.282100862,0.438082392,0.260275324,-0.328360493,0.468875451,0.209823375,0.034076126,0.147761591,-1.200005505,0.007179123,1.228248825,-1.03898927,0.833221685,0.507810437,-1.121092256,-0.812034935,0.52152458,-1.080187077,1.098124687,0.283075542,-0.962363738,-1.096669725,0.21596333,-0.940099865,1.177446205,0.28644644,0.650672843,-1.207918633,0.216033912,0.719004675,1.015456674,0.510730105,0.489658489,-1.037705267,0.464674495,0.489903474,-0.041744295,0.621245416,1.236112598,-0.116686451,1.769274741,1.032748302,0.900526129,1.10595189,1.272606515,-0.937728717,1.023740796,1.255430859
C92,F,21,C,Early rGH,0.028173247,-1.062944065,0.006127373,0.020089114,-0.98792753,-0.115648004,0.020629138,-0.88800943,-0.252494062,0.697471389,-0.579464002,-0.527126466,-0.692907024,-0.615976449,-0.408498104,-0.820369852,-0.432931598,-0.92529254,0.950118186,-0.381224979,-1.088640199,1.357903118,-0.607582057,-0.850881777,-1.297118868,-0.65192779,-0.781492356,1.103505433,-0.465612622,0.003887382,-1.074313817,-0.500121778,0.101382051,0.760080373,-0.40158957,1.175622624,-0.623127515,-0.44327198,1.156284497,1.176084379,-0.52004369,0.843627014,-1.181511353,-0.483271556,0.900213558,0.029186769,-0.545018763,1.126681448,0.26829226,0.410170868,-0.209580367,-0.311496748,0.352450015,-0.299342648,0.226591664,0.495974968,0.189025218,-0.309192618,0.48985887,0.287898794,0.012059402,0.24793769,-0.777870666,0.025214048,1.057675917,-0.69710254,0.739031148,0.584652023,-0.735811708,-0.734101957,0.594993696,-0.764845404,1.080240564,0.198973166,-0.698765144,-1.128690077,0.159892161,-0.66298514,1.099528023,0.223730402,0.261492308,-1.149359533,0.192287768,0.285407404,0.956611996,0.438013201,0.237723996,-1.020935721,0.416629286,0.199144861,-0.061485594,0.51523861,0.776351083,-0.056666334,1.426134154,0.707392201,0.699567401,0.856987293,0.795023924,-0.789100643,0.905317772,0.743091385
C92,F,28,C,Early rGH,0.04415578,-1.123603699,-0.200977716,0.02869742,-1.003473463,-0.203573047,-0.002397505,-0.888501248,-0.306075683,0.607991713,-0.554781335,-0.488854182,-0.587654046,-0.5551014,-0.456339636,0.953090176,-0.434183237,-1.162491326,-0.863523704,-0.46259551,-1.036354983,1.449396224,-0.653527386,-0.930522848,-1.379688195,-0.651251592,-0.999219262,1.060817613,-0.376701841,0.065768747,-1.026093509,-0.460317347,0.105998211,0.743184385,-0.311167851,1.271619004,-0.771499132,-0.26494307,1.32505372,1.188646715,-0.491679732,0.947845881,-1.16400636,-0.506159799,1.00361709,-0.004261507,-0.450672884,1.107795413,0.312970618,0.30901209,-0.300530245,-0.326941615,0.309648507,-0.287624775,0.261451246,0.461543482,0.270540391,-0.338373556,0.4450234,0.278736186,-0.031007843,0.21700308,-0.970195707,-0.05576765,1.027837418,-0.823015411,0.731752479,0.530099564,-0.85295165,-0.743857481,0.562900315,-0.863433519,1.060224859,0.193190153,-0.737167228,-1.043052218,0.108058163,-0.721231956,1.087006868,0.213336435,0.350531059,-1.083799417,0.182283064,0.409428412,1.033025795,0.409077047,0.267460159,-0.962986895,0.385576133,0.280212182,-0.028984749,0.533904395,0.943898666,-0.060984939,1.453309852,0.847816512,0.716171816,0.931095447,0.948730137,-0.803703384,0.91576285,0.915507406
